"video","year","depth","habitat","treatment","genus_species","size_class","passing_time_sec","feeding_time_sec","investigating_time_sec","circling_time_sec","bout","bite","total_time_shark_present_frame","n_frame_total"
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",3,0,0.4,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",7.6,0,9,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",4.6,0,5.6,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",1.2,0,8.4,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",2.8,0,0,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",5.8,0,0,0,0,0,0,1
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",2.6,0,0,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",7.2,0,1.6,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",9.8,0,0,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",6.4,0,0,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",1.8,0,1,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",4,0,1.4,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",6.4,0,0,0,0,0,0,1
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",1.8,0,6.2,0,0,0,0,3
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",1.8,0,5.2,0,0,0,0,3
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",1,0,2.4,0,0,0,0,3
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",1.2,0,6.6,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",2,0,0,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",8.8,0,1.6,0,0,0,0,2
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",5.6,0,1,0,0,0,0,4
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",7.6,0,0,0,0,0,0,4
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",8.8,0,0,0,0,0,0,4
"ASH4_5","2004",22,"reef","before","Lethrinus rubrioperculatus","<50",4.4,0,0,0,0,0,0,2
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",0,0,3,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",3.2,0,3.4,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",4,0,0,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",3.8,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",3.8,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",1.8,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",4,0,0,0,0,0,194.4,2
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",2,0,0,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",0.8,0,0,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",11.2,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",8.4,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",4.6,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",9.2,0,0,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",4.2,0,0,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",2.2,0,0,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",3.2,0,0,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",8.8,0,2.4,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",5.2,0,0,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",10,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",9,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",3.2,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",3,0,0.8,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",5.2,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",9.2,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",4.2,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",3.2,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",4,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",4.8,0,3.6,0,0,0,194.4,6
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",7.8,0,0,0,3,9,194.4,6
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",7,8.8,9,0,0,0,194.4,6
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",2.6,0,0,9,0,0,194.4,6
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",0.8,0,14.2,0,0,0,194.4,6
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",6,0,0,0,0,0,194.4,6
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",4.6,0,8.8,0,0,0,194.4,6
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",3.4,2.6,0,0,1,2,194.4,6
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",7,0,0,0,0,0,194.4,6
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",7.6,0,0,0,0,0,194.4,6
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",0,0,0,11.2,0,0,194.4,6
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",2.8,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",3.8,0,0,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",2.8,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",0,0,0,7,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",0,0,7.8,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",3,0,1,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",4,0,0,0,0,0,194.4,4
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",1.2,2.8,0,18.2,2,3,194.4,7
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",7,0,0,0,0,0,194.4,7
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",0,0,0,15.8,0,0,194.4,5
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",6.6,0,0,0,0,0,194.4,5
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",0,0,0,14.8,0,0,194.4,5
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",4.6,0,0,0,0,0,194.4,5
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",4.4,0,0,0,0,0,194.4,5
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",6,0,3.4,0,0,0,194.4,5
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",3.2,0,0,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",10.4,0,6.8,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",5,0.8,16.2,0,1,2,194.4,5
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",8.2,0,0,0,0,0,194.4,5
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",5.6,0,0,0,0,0,194.4,5
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",5,0.8,21.6,2,1,1,194.4,3
"ASH4_5","2004",22,"reef","after","Lethrinus rubrioperculatus","<50",2.8,0,9.4,0,0,0,194.4,3
"ASH4_5","2004",22,"reef","after","Lutjanus bohar","50-100",3,0,1.8,0,0,0,194.4,4
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",15,0,0,0,0,0,0,1
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",5.8,0,0,0,0,0,0,1
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",5,0,0,0,0,0,0,1
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",8.8,0,1.6,0,0,0,0,1
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",6.8,0,0,0,0,0,0,1
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",8,0,0,4.4,0,0,0,1
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",4,0,7,0,0,0,0,2
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",6.6,0,0,0,0,0,0,2
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",4.2,0,0,0,0,0,0,2
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",11.8,0,0,3,0,0,0,2
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",9.4,0,0,0,0,0,0,1
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",7.8,0,7.2,0,0,0,0,1
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",10,0,0,0,0,0,0,3
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",9.2,0,0,0,0,0,0,3
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",13.2,0,0.6,0,0,0,0,3
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",19.4,0,0,6.6,0,0,0,1
"ASH1_2","2004",21,"near reef","before","Lethrinus rubrioperculatus","<50",3,0,0,0,0,0,0,1
"ASH1_2","2004",21,"near reef","after","Lethrinus rubrioperculatus","<50",12,0,0,0,0,0,13.6,2
"ASH1_2","2004",21,"near reef","after","Lethrinus rubrioperculatus","<50",13,0,0,16,0,0,13.6,1
"ASH1_2","2004",21,"near reef","after","Lethrinus rubrioperculatus","<50",12.8,0,0,0,0,0,13.6,2
"ASH1_2","2004",21,"near reef","after","Lethrinus rubrioperculatus","<50",5.2,0,2,0,0,0,13.6,2
"ASH6_1","2004",38,"reef","before","Aprion virescens",">100",5.2,0,0,0,0,0,0,7
"ASH6_1","2004",38,"reef","before","Lethrinus ravus","<50",2.8,0,0,0,0,0,0,5
"ASH6_1","2004",38,"reef","before","Lethrinus ravus","<50",1,0,0,0,0,0,0,5
"ASH6_1","2004",38,"reef","before","Lethrinus ravus","<50",3.6,0,0,0,0,0,0,5
"ASH6_1","2004",38,"reef","before","Lethrinus ravus","<50",3,5,6.2,0,3,12,0,8
"ASH6_1","2004",38,"reef","before","Lethrinus ravus","<50",1,2.2,0.8,6.6,2,6,0,8
"ASH6_1","2004",38,"reef","before","Variola albimarginata","50-100",5.4,0,0,0,0,0,0,8
"ASH6_1","2004",38,"reef","before","Aprion virescens",">100",5.1,0,1,0,0,0,0,8
"ASH6_1","2004",38,"reef","before","Lethrinus ravus","<50",1.6,0,0,0,0,0,0,8
"ASH6_1","2004",38,"reef","before","Lethrinus ravus","<50",5.2,0,0,0,0,0,0,8
"ASH6_1","2004",38,"reef","before","Variola albimarginata","50-100",8.4,0,0,0,0,0,0,1
"ASH6_1","2004",38,"reef","before","Aprion virescens",">100",2.8,0,0,0,0,0,0,1
"ASH6_1","2004",38,"reef","before","Lethrinus ravus","<50",10,0,0,0,0,0,0,1
"ASH6_1","2004",38,"reef","before","Variola albimarginata","50-100",11.8,0,0,0,0,0,0,1
"ASH6_1","2004",38,"reef","before","Variola albimarginata","50-100",4.2,0,0,0,0,0,0,1
"ASH6_1","2004",38,"reef","before","Lethrinus rubrioperculatus","<50",3.8,0,0,0,0,0,0,1
"ASH6_1","2004",38,"reef","before","Aprion virescens",">100",3.8,0,0,0,0,0,0,1
"ASH6_1","2004",38,"reef","before","Lethrinus ravus","<50",17.4,0,0,0,0,0,0,2
"ASH6_1","2004",38,"reef","before","Aprion virescens",">100",5,0,0,0,0,0,0,2
"ASH6_1","2004",38,"reef","after","Aprion virescens",">100",8.8,0,0,0,0,0,27.8,2
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",5.8,0,0,0,0,0,27.8,3
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",3.2,0,0,0,0,0,27.8,3
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",4.4,0,0,0,0,0,27.8,3
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",4.6,0,0,0,0,0,27.8,1
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",6,0,0,0,0,0,27.8,2
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",5.2,0,0,0,0,0,27.8,2
"ASH6_1","2004",38,"reef","after","Lethrinus rubrioperculatus","<50",4.6,0,0,0,0,0,27.8,1
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",9.4,0,0,0,0,0,27.8,4
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",9.4,0,0,0,0,0,27.8,4
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",8.8,0,0,0,0,0,27.8,4
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",10,0,0,0,0,0,27.8,4
"ASH6_1","2004",38,"reef","after","Aprion virescens",">100",16.8,0,0,0,0,0,27.8,2
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",5.6,0,6,0,0,0,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",8.4,0,12.2,0,0,0,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",0,7.6,9,0,4,16,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",4,2.8,3.4,0,3,5,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",6.4,5,0,0,2,11,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",3,2.6,0,0,1,2,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",2.8,3.4,0,0,1,3,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",2.8,3.4,0,0,1,3,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",1.4,0,0,0,0,0,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",3.6,4,3.4,0,1,3,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus olivaceus x microdon","50-100",5.6,0,0,0,0,0,27.8,6
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",4,0,0,0,0,0,27.8,4
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",6.2,0,0,0,0,0,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",6.6,0,6.6,0,0,0,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",2.4,1.4,6.4,0,4,7,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",7,2.6,2,0,2,8,27.8,7
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",2.2,3.4,7.2,0,4,11,27.8,8
"ASH6_1","2004",38,"reef","after","Lethrinus olivaceus x microdon","50-100",0,8,0,0,1,8,27.8,8
"ASH6_1","2004",38,"reef","after","Lethrinus olivaceus x microdon","50-100",6.6,3.2,1.2,0,1,6,27.8,8
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",3.4,0,9.4,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Variola albimarginata","50-100",1.2,0,0,32.4,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",3.6,0,2,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus olivaceus x microdon","50-100",2,4,0.8,0,1,5,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",2.8,0,0,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",8.8,0,0,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",2.8,1.8,4.8,0,1,2,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",6.8,0,3.8,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",3.6,0,0,0,0,0,27.8,11
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",2,6.2,8.6,0,2,19,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus olivaceus x microdon","50-100",4.6,0,0,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",4.8,0,1.4,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus olivaceus x microdon","50-100",0.8,0.4,4.6,0,1,1,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",1.6,2.6,2.8,7.2,2,10,27.8,8
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",6.4,0,0,0,0,0,27.8,8
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",4.6,0,1.8,0,0,0,27.8,8
"ASH6_1","2004",38,"reef","after","Lethrinus olivaceus x microdon","50-100",4.8,0,0,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",8.6,0.6,1,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",3.8,0,2.4,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus olivaceus x microdon","50-100",7.2,0,0,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus ravus","<50",4.4,0.2,5,0,0,0,27.8,12
"ASH6_1","2004",38,"reef","after","Lethrinus olivaceus x microdon","50-100",3.8,0.2,4.6,0,0,0,27.8,12
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",5,0,0,0,0,0,0,55
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",13.5,0,0,0,0,0,0,55
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",3.4,0,0,0,0,0,0,55
"ASH7_2","2004",44,"reef","before","Variola albimarginata","50-100",10.6,0,0,0,0,0,0,55
"ASH7_2","2004",44,"reef","before","Lethrinus ravus","<50",4.8,0,0,0,0,0,0,55
"ASH7_2","2004",44,"reef","before","Lethrinus ravus","<50",12.4,0,0,0,0,0,0,54
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",10.2,0,0,0,0,0,0,54
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",10,0,0,0,0,0,0,54
"ASH7_2","2004",44,"reef","before","Variola albimarginata","50-100",39.4,0,5.6,0,0,0,0,54
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",32.2,0,0,0,0,0,0,55
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",32.2,0,0,0,0,0,0,55
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",32.2,0,0,0,0,0,0,55
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",32.2,0,0,0,0,0,0,55
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",32.2,0,0,0,0,0,0,55
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",75.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",8.8,0,0,0,0,0,0,40
"ASH7_2","2004",44,"reef","before","Lethrinus ravus","<50",18.6,3.2,12.8,14.4,0,9,0,40
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",9.4,0,0,0,0,0,0,7
"ASH7_2","2004",44,"reef","before","Variola albimarginata","50-100",0,0,9,0,0,0,0,7
"ASH7_2","2004",44,"reef","before","Lethrinus ravus","<50",27.4,0,0,0,0,0,0,7
"ASH7_2","2004",44,"reef","before","Lethrinus ravus","<50",9.2,0,0,0,0,0,0,7
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",38.4,0,0,0,0,0,0,7
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",38.4,0,0,0,0,0,0,7
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",5,0,0,0,0,0,0,7
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",9.6,0,0,0,0,0,0,7
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",4.6,0,0,0,0,0,0,2
"ASH7_2","2004",44,"reef","before","Lethrinus ravus","<50",11.8,3.4,0,27.6,2,9,0,8
"ASH7_2","2004",44,"reef","before","Variola albimarginata","50-100",6.6,0,0,0,0,0,0,8
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",11.2,0,0,0,0,0,0,8
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",16.6,0,0,0,0,0,0,8
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",19.4,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",19.4,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lethrinus ravus","<50",6,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Variola albimarginata","50-100",27.4,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",12.4,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",8.8,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lethrinus ravus","<50",15,3,22.2,0,3,10,0,5
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",13.8,0,0,0,0,0,0,5
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",7,0,0,0,0,0,0,5
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",7.4,0,0,0,0,0,0,5
"ASH7_2","2004",44,"reef","before","Lutjanus bohar","50-100",7.6,0,0,0,0,0,0,5
"ASH7_2","2004",44,"reef","before","Lethrinus ravus","<50",5.8,0,0,0,0,0,0,5
"ASH7_2","2004",44,"reef","before","Lethrinus ravus","<50",14.4,4.8,19.6,0,5,8,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",23.5,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","before","Lutjanus vitta","<50",12,0,0,0,0,0,0,35
"ASH7_2","2004",44,"reef","after","Lutjanus bohar","50-100",4.6,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus bohar","50-100",5.2,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",10,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",10,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",10,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",10,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",10,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",10,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",10,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",13.6,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",13.6,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",13.6,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",13.6,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",13.6,0,0,0,0,0,223.4,32
"ASH7_2","2004",44,"reef","after","Lutjanus vitta","<50",13.6,0,0,0,0,0,223.4,32
